Date,Adj Close,Close,High,Low,Open,Volume,Return,MA_7,MA_30,Volatility,Risk_Level
2010-03-03,4.672150612,6.646060944,6.696046829,6.593946934,6.696046829,4564501,0.010674450398905133,6.579817431285714,6.491776529933333,0.015209493228694094,Low Risk
2010-03-04,4.675888538,6.651378155,6.681158066,6.593946934,6.646060944,2783064,0.0008000545051878305,6.604582718428572,6.5011356671666665,0.013931573548508875,Low Risk
2010-03-07,4.699813843,6.68541193,6.70030117,6.657760143,6.651378155,3158245,0.005116800489597173,6.630715438285715,6.5116292635666655,0.013939406065768694,Low Risk
2010-03-08,4.725234032,6.721571922,6.75347805,6.612027168,6.68541193,6100250,0.00540879041988962,6.6345137187142855,6.5233281930333336,0.008477606878152858,Low Risk
2010-03-09,4.746917248,6.75241518,6.801338196,6.715190887,6.721571922,9027963,0.0045886971616042604,6.654417174142857,6.546407032,0.006352715383181213,Low Risk
2010-03-10,4.794766903,6.820480824,6.886421204,6.726890087,6.75241518,3615294,0.010080192373479013,6.693312304428572,6.568103233966666,0.00345547869749825,Low Risk
2010-03-11,4.800001144,6.827926159,6.895993233,6.699237823,6.820480824,7830199,0.0010916143879184936,6.729320730571429,6.5883105119000005,0.003876939999578707,Low Risk
2010-03-14,4.667664528,6.639679909,6.727952957,6.581184864,6.827926159,4395857,-0.027570047715274493,6.728409154142858,6.602242914833334,0.012516714625506305,Low Risk
2010-03-15,4.616075993,6.566295147,6.620535851,6.487593174,6.620535851,4475384,-0.011052454787847221,6.7162544387142855,6.610148557033333,0.013164459713918416,Low Risk
2010-03-16,4.758131504,6.768367767,6.80665493,6.505672932,6.566295147,7786590,0.030774221303823568,6.728105272571428,6.620677614200001,0.018060454624203807,Low Risk
2010-03-17,4.856076241,6.907691956,7.008728027,6.80665493,6.75347805,15883784,0.0205846067761406,6.754693848857143,6.6328374386,0.01941172825876257,Low Risk
2010-03-18,4.903179646,6.974695206,7.019362926,6.913009167,7.019362926,13685964,0.009699802832377591,6.7864481382857145,6.649074173,0.01953021125272763,Low Risk
2010-03-21,4.773832321,6.790701866,6.966186047,6.70030117,6.974695206,2069870,-0.026380126237160684,6.7821940014285715,6.659177796066667,0.02252061862433641,Medium Risk
2010-03-22,4.775327682,6.792829037,6.902373791,6.70030117,6.790701866,6032420,0.00031324759089335075,6.777180126857142,6.672472031933333,0.02251390380670198,Medium Risk
2010-03-23,4.984673977,7.090620041,7.176766872,6.80665493,6.792829037,14275655,0.04383902529828987,6.841600145714286,6.690729459166666,0.024319468920124203,Medium Risk
2010-03-24,4.970467091,7.070413113,7.178894043,6.966186047,7.090620041,5147103,-0.002849811142489389,6.913616998,6.707178862933333,0.02333140246757068,Medium Risk
2010-03-25,4.995141983,7.105510235,7.175704002,6.982139111,7.070413113,4889482,0.004963942196739346,6.961780207714286,6.724230972966666,0.021636613532253865,Medium Risk
2010-03-28,4.995141983,7.105510235,7.105510235,7.105510235,7.105510235,0,0.0,6.990039961857143,6.741283082999999,0.020895253133275296,Medium Risk
2010-03-29,5.01084137,7.127843857,7.156559944,7.104445934,7.105510235,2576903,0.0031431412046936114,7.0119183405714285,6.755640840566667,0.02075550500982213,Medium Risk
2010-03-30,5.057673931,7.048079014,7.075730801,6.91407299,7.075730801,3538578,-0.011190599092833153,7.048686504571428,6.768261512166666,0.01770668217766199,Low Risk
2010-03-31,4.965328217,6.919391155,7.006600857,6.891738892,7.006600857,6698224,-0.018258572122188177,7.066766807142857,6.776273520833333,0.019866061346880612,Low Risk
2010-04-01,5.00425005,6.973630905,7.008728027,6.828989983,6.919391155,4155913,0.007838803846319076,7.050054073428571,6.7869798184,0.009349598062017489,Low Risk
2010-04-06,5.195048332,7.239515781,7.444778919,6.988521099,6.973630905,7743084,0.038127179316210125,7.0742115974285715,6.806548945166666,0.017896155130858165,Low Risk
2010-04-07,5.325554371,7.421380997,7.561769009,7.235261917,7.25865984,10929010,0.025121185104299837,7.119335991999999,6.835335413666667,0.019698596690794472,Low Risk
2010-04-08,5.398058414,7.522418022,7.656424046,7.444778919,7.656424046,4507202,0.013614315858577086,7.178894247285713,6.8701486429,0.019633684819570445,Low Risk
2010-04-11,5.643043041,7.863813877,7.972294807,7.562831879,7.522418022,7850480,0.04538379202027287,7.2840328215714285,6.915526342433334,0.02381540841715954,Medium Risk
2010-04-12,5.725467205,7.978675842,8.082902908,7.806383133,7.806383133,15402448,0.01460639414876641,7.416975225571429,6.958316071866666,0.021033087581680886,Medium Risk
2010-04-13,5.71783638,7.968040943,8.029726028,7.904229164,7.978675842,9911240,-0.001332915287022618,7.566782338142858,7.003481070233333,0.01668533473692053,Low Risk
2010-04-14,5.726993084,7.980803013,8.081839561,7.923371792,7.981866837,13051611,0.0016016571816452885,7.710664067857143,7.051234006933333,0.01761360606690911,Low Risk
2010-04-15,5.630831718,7.846796989,7.981866837,7.763841152,7.980803013,11886088,-0.016791045184515352,7.797418526142857,7.0935983340333335,0.02004327693626492,Medium Risk
2010-04-18,5.548406601,7.731935024,7.863813877,7.668122768,7.846796989,2374739,-0.01463807017831853,7.841783387142857,7.1297941367,0.021219415123025505,Medium Risk
2010-04-19,5.585803509,7.784049034,7.838288784,7.684075832,7.684075832,8694191,0.006740099320317272,7.8791592459999995,7.1675498326666665,0.020969314933451635,Medium Risk
2010-04-20,5.588092804,7.787239075,7.867004871,7.763841152,7.784049034,51174014,0.00040981769077585994,7.868219988571428,7.204277404166667,0.011156942050731882,Low Risk
2010-04-21,5.63388443,7.851051807,7.891466141,7.790430069,7.891466141,4155339,0.008194525862813551,7.849987983571428,7.241926733666667,0.009811274132984864,Low Risk
2010-04-22,5.644569397,7.865941048,7.943580151,7.763841152,7.851051807,6769552,0.0018964644949515108,7.835402284285714,7.279044262599999,0.009937217207558647,Low Risk
2010-04-26,5.644569397,7.865941048,8.028662682,7.743634224,7.806383133,10624781,0.0,7.8189934321428565,7.313892936733334,0.009864060402296952,Low Risk
2010-04-27,5.755996227,8.0212183,8.098855972,7.904229164,8.098855972,7320843,0.01974045458165241,7.843910762285715,7.353669341433332,0.010400199036354063,Low Risk
2010-04-28,5.725467205,7.978675842,8.05099678,7.916991234,7.976549149,6219973,-0.005303740206147878,7.879159450571429,7.3983025391999995,0.00807058264708444,Low Risk
2010-04-29,5.72852087,7.982931137,8.019090652,7.95527792,7.978675842,4586560,0.0005333334859400907,7.907571179571429,7.445523738866666,0.008127461587511172,Low Risk
2010-05-02,5.731573105,7.987185001,8.072267532,7.880830765,7.982931137,5348496,0.0005328699354907318,7.936134883285715,7.486150980000001,0.008119443012399119,Low Risk
2010-05-03,5.797207355,8.078648567,8.14139843,7.975485802,7.987185001,4229366,0.011451289282588206,7.968648706142858,7.525182867033334,0.008506893831980205,Low Risk
2010-05-04,5.993347645,8.351979256,8.454078674,8.137144089,8.078648567,5945230,0.033833714479982735,8.038082735857143,7.571092335366667,0.013942466510270564,Low Risk
2010-05-05,5.95595026,8.299864769,8.348788261,8.242433548,8.348788261,8892839,-0.006239776872357772,8.100071838857144,7.621397765466666,0.014765383154215293,Low Risk
2010-05-06,5.936872005,8.273277283,8.346660614,8.222227097,8.299864769,4022679,-0.0032033637583233077,8.136080265,7.670746040333333,0.014207135412069942,Low Risk
2010-05-09,5.570538998,7.762777805,7.975485802,7.606437206,7.975485802,9427967,-0.06170462569276858,8.105237688285714,7.6931512991333335,0.028997814186337303,Medium Risk
2010-05-10,5.621673584,7.83403492,7.976549149,7.614945889,7.763841152,8669161,0.009179332036800547,8.083966800142857,7.718605359366666,0.029381940574448286,Medium Risk
2010-05-11,5.414848328,7.545815945,7.763841152,7.340551853,7.83403492,10664338,-0.03679061657795102,8.020914077857142,7.733282216366667,0.032046379952766234,Medium Risk
2010-05-12,5.531615734,7.708537102,7.817018032,7.236324787,7.545815945,4647441,0.02156442168561279,7.9680410114285705,7.753383111933334,0.03325561543844959,Medium Risk
2010-05-13,5.7277565,7.981866837,8.077586174,7.891466141,7.977612972,4986469,0.03545805532013113,7.915167808714285,7.7818505446,0.03358550272954657,Medium Risk
2010-05-16,5.7277565,7.981866837,7.981866837,7.981866837,7.981866837,0,0.0,7.869739532714285,7.8129768053666675,0.03365963635612123,Medium Risk
2010-05-17,5.530089855,7.706409931,7.867004871,7.551133156,7.730872154,3590941,-0.03451033594335573,7.788758482428571,7.839210764566667,0.03540479463023025,Medium Risk
2010-05-18,5.691122532,7.930817127,8.013772964,7.857432842,7.706409931,3135970,0.02911955086859508,7.812764099857143,7.871116971966667,0.029202150018141835,Medium Risk
2010-05-19,5.501089573,7.665996075,7.923371792,7.44584322,7.930817127,4695789,-0.03339139558500637,7.788758550571429,7.885332981766667,0.03209513221006277,Medium Risk
2010-05-20,5.41026926,7.539433956,7.762777805,7.44690609,7.665996075,3750691,-0.016509546543173714,7.787846837857144,7.8892680804,0.029292581534602444,Medium Risk
2010-05-23,5.346160412,7.450097084,7.519227028,7.354378223,7.539433956,2554722,-0.011849281062924377,7.750926835285715,7.886857382466667,0.027930687264747345,Medium Risk
2010-05-24,5.262972832,7.334170818,7.657486916,7.142734051,7.551133156,3790699,-0.015560369843899968,7.658398832571429,7.869202613833333,0.0217252485051646,Medium Risk
2010-05-25,5.045463085,7.031062126,7.2203722,6.85983181,7.071476936,8769383,-0.04132828366310892,7.522569588142857,7.837615489966666,0.023520902510015866,Medium Risk
2010-05-26,5.331660748,7.429890156,7.529861927,7.210800171,7.031062126,9289251,0.05672372436095863,7.483066763142857,7.8196771304,0.0350950779204524,Medium Risk
2010-05-27,5.431638241,7.569212914,7.652170181,7.508592129,7.535180092,4458196,0.01875165784079469,7.431409018428572,7.8059574604333335,0.033618343908272244,Medium Risk
2010-05-30,5.42171669,7.55538702,7.651105881,7.338425159,7.55432415,4538080,-0.001826595995790714,7.415607724857144,7.7962437948,0.03140182114447945,Medium Risk
2010-05-31,5.440033913,7.580912113,7.710663795,7.443716049,7.537306786,2133676,0.003378396491461322,7.421533175857143,7.791209697766666,0.03072647405490009,Medium Risk
2010-06-01,5.440033913,7.580912113,7.580912113,7.580912113,7.580912113,0,0.0,7.440221037142857,7.784438467066667,0.03021084391176354,Medium Risk
2010-06-02,5.379741669,7.496892929,7.709600925,7.496892929,7.561769009,4202813,-0.01108299143264313,7.4634670530000005,7.7747602622,0.029800033697239766,Medium Risk
2010-06-03,5.342344284,7.444778919,8.029726028,7.444778919,7.644724846,10636600,-0.006951414471775275,7.522569452,7.7612178326,0.023302169055293982,Medium Risk
2010-06-06,5.342344284,7.444778919,7.444778919,7.444778919,7.444778919,0,0.0,7.524696418142858,7.747179094966667,0.009458629531489996,Low Risk
2010-06-07,5.298842907,7.384158134,7.44584322,7.338425159,7.436271191,6254790,-0.008142724674508273,7.498260021,7.7311196645,0.0052532416759361,Low Risk
2010-06-08,5.333949089,7.433080196,7.508592129,7.27354908,7.384158134,2527145,0.006625272795112602,7.480787617571428,7.711515061033333,0.006524287150847698,Low Risk
2010-06-09,5.333186626,7.43201685,7.466050148,7.349061012,7.433080196,2950909,-0.00014305590306584737,7.459516865714286,7.693293094633334,0.00613678428807027,Low Risk
2010-06-10,5.277473927,7.354378223,7.392665863,7.336297989,7.392665863,1334486,-0.010446508473672234,7.427154881428571,7.6723413308333335,0.006591871200912139,Low Risk
2010-06-13,5.262972832,7.334170818,7.471367836,7.284184933,7.354378223,1813415,-0.002747670079953801,7.403908865571429,7.6505741914,0.005877791958394464,Low Risk
2010-06-14,5.266025543,7.338425159,7.377776146,7.286312103,7.334170818,4713626,0.0005800711635401967,7.388715471285714,7.6259000778,0.005746377821334195,Low Risk
2010-06-15,5.266025543,7.338425159,7.377776146,7.275675774,7.338425159,8168221,0.0,7.373522077,7.5921149412333335,0.005746377821334195,Low Risk
2010-06-16,5.342344284,7.444778919,7.470304012,7.407555103,7.470304012,4914267,0.01449272257952594,7.382182189142857,7.563612079566667,0.007756537123885811,Low Risk
2010-06-17,5.45529747,7.602182865,7.646852016,7.444778919,7.444778919,9087152,0.021142863705231774,7.406339713285715,7.541242265633333,0.010795996677922083,Low Risk
2010-06-20,5.48964119,7.650043011,7.658551216,7.573468208,7.602182865,5880615,0.0062955794210561855,7.437486307714286,7.537484439166667,0.010730994469083039,Low Risk
2010-06-21,5.498035431,7.66174078,7.737253189,7.471367836,7.650043011,5525772,0.0015291115335140937,7.481395244428571,7.531741301166667,0.008787631054578752,Low Risk
2010-06-22,5.32173872,7.416063786,7.489448071,7.338425159,7.489448071,3315089,-0.03206542756462194,7.493094239857142,7.5274162292,0.016867497297488116,Low Risk
2010-06-23,5.324027538,7.419253826,7.480939865,7.338425159,7.416063786,1885110,0.0004301527187540177,7.504641192285715,7.517773453333333,0.01686926722553683,Low Risk
2010-06-24,5.304948807,7.392665863,7.443716049,7.253342152,7.419253826,4685522,-0.0035836438034813067,7.512389864285714,7.498133420866667,0.016983072547942384,Low Risk
2010-06-27,5.189706802,7.232070923,7.392665863,7.232070923,7.392665863,617202,-0.02172354911964458,7.482003007714286,7.473140223733333,0.0177497678798583,Low Risk
2010-06-28,5.27060461,7.344807148,7.388411999,7.232070923,7.344807148,617202,0.015588373814403145,7.445235048142857,7.461086797633333,0.01652018303592368,Low Risk
2010-06-29,5.241602898,7.304391861,7.387348175,7.259723186,7.387348175,5712911,-0.005502566124013897,7.395856312428571,7.440205955433333,0.015786245068355992,Low Risk
2010-06-30,5.155363083,7.184212208,7.303328037,7.03318882,7.304391861,4412039,-0.016453067590974868,7.327637944999999,7.4241464932,0.01572960069578721,Low Risk
2010-07-04,5.047752857,7.03425312,7.178894043,6.768367767,7.184212208,2307670,-0.020873421282435523,7.273093564142857,7.407307132,0.013395162089494329,Low Risk
2010-07-05,4.914194584,6.848133087,6.902373791,6.70030117,7.03425312,8755025,-0.026459103734953415,7.191504887142857,7.387241665433334,0.014564735411635206,Low Risk
2010-07-06,5.155363083,7.184212208,7.338425159,7.006600857,6.848133087,4490682,0.04907602068043748,7.161725793571429,7.3822430451,0.027267082232767668,Medium Risk
2010-07-07,5.237787247,7.299074173,7.391602039,7.198038101,7.38096714,6161451,0.015988108601816542,7.171297686428572,7.39117678,0.026849545662999266,Medium Risk
2010-07-08,5.278999805,7.356504917,7.44584322,7.286312103,7.397984028,5221421,0.007868223097724059,7.172968796285714,7.388730605366667,0.026333922188226076,Medium Risk
2010-07-11,5.333949089,7.433080196,7.444778919,7.354378223,7.444778919,1656778,0.010409192933867883,7.191352844142857,7.3841928481,0.026413977871786915,Medium Risk
2010-07-12,5.253815174,7.321409225,7.412872791,7.289502144,7.412872791,2124527,-0.015023512198898858,7.210952418,7.376393588266667,0.026245356355725894,Medium Risk
2010-07-13,5.322501659,7.417127132,7.455414772,7.306519032,7.321409225,7893901,0.013073699892796276,7.26564870542857,7.3709340889,0.024152165362501896,Medium Risk
2010-07-14,5.345397472,7.449032784,7.48838377,7.404365063,7.444778919,8173957,0.004301618596012524,7.351491519285714,7.366538111266666,0.019150357056013166,Low Risk
2010-07-15,5.314869404,7.406492233,7.506464958,7.359695911,7.449032784,1157558,-0.005710882504286197,7.383245808571429,7.363524754733334,0.011084276651143098,Low Risk
2010-07-18,5.276710033,7.353314877,7.43414402,7.178894043,7.406492233,679034,-0.007179830117564401,7.390994480571428,7.360475953333333,0.010496038211089269,Low Risk
2010-07-19,5.298079491,7.383093834,7.402237892,7.346933842,7.353314877,1012383,0.004049732331352196,7.394792897285714,7.358419783833333,0.01018047164921265,Low Risk
2010-07-20,5.233971596,7.293756962,7.400111198,7.221436024,7.383093834,1361199,-0.012100194580840107,7.374889578142857,7.355406411433333,0.010105644261779515,Low Risk
2010-07-21,5.359135151,7.468176842,7.527735233,7.274612904,7.293756962,4316170,0.023913585400324733,7.395856380571429,7.356576299633333,0.012577209181263127,Low Risk
2010-07-22,5.49956274,7.663868904,7.870194912,7.427762985,7.44690609,5195836,0.026203458506693922,7.431105205142856,7.3643047014333325,0.015076791667182237,Low Risk
2010-07-25,5.574354649,7.768095016,7.859560013,7.683012009,7.84892416,1483127,0.013599673129273127,7.476685524,7.3780952612,0.015432750156375772,Low Risk
2010-07-26,5.510246754,7.678758144,7.823400021,7.678758144,7.768095016,4483536,-0.011500486517736053,7.515580654142857,7.389581505400001,0.016302532022934507,Low Risk
2010-07-27,5.597251892,7.800002098,7.870194912,7.731935024,7.776604176,2985125,0.015789526343493065,7.579393114285715,7.404967403366666,0.015675339789270094,Low Risk
2010-07-28,5.774312496,8.046743393,8.229672432,7.827653885,7.800002098,5648617,0.03163349085037637,7.674200194142857,7.428578011166667,0.017688829582712534,Low Risk
2010-07-29,6.018535137,8.387076378,8.508318901,8.070140839,8.046743393,7579583,0.04229449957308962,7.830388682142858,7.459987926466667,0.017012841204468682,Low Risk
2010-08-01,6.000216961,8.361551285,8.572132111,8.231799126,8.499811172,4637324,-0.003043383874141825,7.9580136025714285,7.485300207133333,0.01898852512721545,Low Risk
2010-08-02,5.791102409,8.070140839,8.304120064,7.923371792,8.304120064,12956870,-0.03485124184106447,8.016052450428571,7.499303468066667,0.026345540598811303,Medium Risk
2010-08-03,5.832314968,8.12757206,8.274339676,8.040362358,8.070140839,4989958,0.007116507895680746,8.067406313857143,7.5148311774,0.02621734725215742,Medium Risk
2010-08-04,5.791102409,8.070140839,8.087157249,8.040362358,8.087157249,3382482,-0.007066221077589585,8.123318127428572,7.536633745833333,0.025751553967393287,Medium Risk
2010-08-05,5.812472343,8.099920273,8.178622246,8.061632156,8.070140839,3680449,0.0036900761206157817,8.166163581000001,7.559322627399999,0.025500240961346968,Medium Risk
2010-08-08,5.827734947,8.121191025,8.208400726,8.095665932,8.125445366,1282264,0.002626044613167622,8.176798957,7.583606799466666,0.0227933685561285,Medium Risk
2010-08-09,5.870474339,8.18074894,8.231799126,8.131826401,8.133953094,3234579,0.007333642912309202,8.147323608714286,7.615229400033333,0.014804938059002893,Low Risk
2010-08-10,5.853683472,8.15735054,8.221162796,8.10417366,8.18074894,3476131,-0.002860178227154009,8.118152073714286,7.642314179766667,0.014805951714327623,Low Risk
2010-08-11,5.720887661,7.972294807,8.136079788,7.88933897,8.136079788,5452498,-0.02268576446391124,8.104174069142857,7.6645776113,0.010627396454400946,Low Risk
2010-08-12,5.639989376,7.859560013,7.95527792,7.817018032,7.95527792,4227419,-0.014140821021948913,8.065886633857144,7.6870892047999995,0.010727439428517617,Low Risk
2010-08-15,5.68883419,7.927626133,7.976549149,7.846796989,7.859560013,979488,0.008660296490823338,8.045527390142857,7.716868305233334,0.011754059469976845,Low Risk
2010-08-16,5.665937901,7.895720005,8.014837265,7.851051807,7.927626133,3510634,-0.004024676172251107,8.016355923285714,7.751787869166666,0.01143623164099603,Low Risk
2010-08-17,5.646095753,7.868068218,7.976549149,7.868068218,7.895720005,4702531,-0.0035021235533287953,7.980195522285714,7.7745830695,0.01111152136980595,Low Risk
2010-08-18,5.675097466,7.908483028,7.968040943,7.870194912,7.925498962,7749017,0.005136560700826465,7.941300392,7.794896698,0.010747945906928059,Low Risk
2010-08-19,5.803312778,8.087157249,8.153097153,7.970168114,7.908483028,5771701,0.02259272990375072,7.931272779000001,7.819251775733333,0.014976791793763631,Low Risk
2010-08-22,5.804839611,8.089284897,8.150970459,8.061632156,8.087157249,1682198,0.00026308972788458007,7.947985649000001,7.841125265766666,0.011606266375280715,Low Risk
2010-08-23,5.97426796,8.325389862,8.412601471,8.102046967,8.102046967,5613329,0.029187371690612807,8.014532770285713,7.874591287,0.0129516715742928,Low Risk
2010-08-24,6.035324097,8.410473824,8.46152401,8.193511009,8.325389862,5925574,0.01021981713893716,8.083511011857142,7.9077028434,0.012971688410719183,Low Risk
2010-08-25,5.888791084,8.206274033,8.380694389,8.167985916,8.380694389,5950411,-0.024279225555318806,8.127875872999999,7.932944218366667,0.01765761807546283,Low Risk
2010-08-26,5.891843796,8.210528374,8.284976006,8.15735054,8.206274033,7428963,0.0005184254124213084,8.176798752428573,7.959745423066667,0.017373029496707517,Low Risk
2010-08-29,5.856736183,8.161604881,8.306246758,8.161604881,8.210528374,2252928,-0.005958629063986254,8.21295901714286,7.9866884231999995,0.017985202320751056,Low Risk
2010-08-30,5.896422386,8.216909409,8.244561195,8.140334129,8.221162796,1155687,0.006776182969693512,8.23149504,8.0144822757,0.016266619723893302,Low Risk
2010-08-31,5.881158352,8.195638657,8.231799126,8.087157249,8.216909409,12254946,-0.002588656019099078,8.246688434285714,8.044544998866666,0.016364171100134606,Low Risk
2010-09-01,5.930003643,8.263705254,8.31475544,8.189256668,8.195638657,5540506,0.008305221819639774,8.237876347428571,8.0710626126,0.01186226687809221,Low Risk
2010-09-02,5.957478523,8.30199337,8.338152885,8.263705254,8.263705254,3801902,0.00463328674282848,8.222379139714286,8.092333428133333,0.011147947841065018,Low Risk
2010-09-05,5.923897266,8.255196571,8.310501099,8.204147339,8.295611382,670473,-0.005636814788253619,8.229368073714285,8.108570146633333,0.005850674144572763,Low Risk
2010-09-06,5.954425335,8.297738075,8.412601471,8.199892998,8.255196571,8381678,0.005153299940723999,8.24182660242857,8.129202811,0.006063425695896005,Low Risk
2010-09-07,5.867420673,8.176494598,8.242433548,8.146716118,8.242433548,5316090,-0.014611629808524706,8.243953704857143,8.141752561,0.008309658448914972,Low Risk
2010-09-08,5.896422386,8.216909409,8.274339676,8.170113564,8.176494598,5085328,0.004942804097233244,8.243953704857143,8.147424761533333,0.008097333323830808,Low Risk
2010-09-12,5.896422386,8.216909409,8.216909409,8.216909409,8.216909409,0,0.0,8.246992383714286,8.141752529233333,0.008016611015270023,Low Risk
2010-09-13,6.055165768,8.43812561,8.529589653,8.253069878,8.216909409,7416279,0.026922068869069227,8.271909577428572,8.144305006733335,0.012761171995130726,Low Risk
2010-09-14,6.088747501,8.484921455,8.552988052,8.423235893,8.43812561,6152998,0.005545763024022987,8.298042161,8.158131027266666,0.012784589252731769,Low Risk
2010-09-15,6.120800972,8.529589653,8.599783897,8.425362587,8.425362587,3397281,0.005264420918555279,8.337241172714284,8.171531613700001,0.012180129860797638,Low Risk
2010-09-16,6.119275093,8.527462959,8.589147568,8.50406456,8.529589653,2196081,-0.00024933133790949746,8.370059013285713,8.186775684366667,0.012320328108055147,Low Risk
2010-09-19,6.142169476,8.559369087,8.587020874,8.518955231,8.527462959,1478585,0.0037415733323504785,8.424755368857143,8.202090644833333,0.00928503956631751,Low Risk
2010-09-20,6.293282509,8.769949913,8.899702072,8.542352676,8.559369087,3537535,0.02460237709807722,8.503761155142858,8.2237159411,0.01142789429681687,Low Risk
2010-09-21,6.40318346,8.923100471,8.98478508,8.835889816,8.869922638,5408635,0.017463105208044505,8.604645592571428,8.248460992133333,0.010928056225423557,Low Risk
2010-09-22,6.415392399,8.940115929,8.999674797,8.852906227,8.923100471,4445079,0.0019068997435700563,8.676358495285715,8.274553171766666,0.009140279383722475,Low Risk
2010-09-23,6.445921898,8.982658386,9.018817902,8.935861588,8.940115929,3319861,0.00475860238702297,8.747463771142858,8.308231957733334,0.009184903523772703,Low Risk
2010-09-26,6.426077366,8.955005646,9.023073196,8.912464142,8.967768669,1550806,-0.003078458381886029,8.808237484428572,8.344746812166667,0.010124444529289477,Low Risk
2010-09-27,6.453552723,8.993292809,9.093265533,8.897575378,8.955005646,3737043,0.004275504060357704,8.874784605857142,8.3802690347,0.00971926181487891,Low Risk
2010-09-28,6.525292397,9.093265533,9.231526375,8.891194344,8.993292809,4587533,0.011116364842469473,8.951055526714287,8.420187218966667,0.009622045201533898,Low Risk
2010-09-29,6.688615799,9.320863724,9.431471825,9.188984871,9.093265533,7384626,0.025029313196016645,9.029757499714284,8.468613735833333,0.009740120999362037,Low Risk
2010-09-30,6.548187733,9.125171661,9.401693344,9.029454231,9.320863724,7841929,-0.02099505676669422,9.058624812571429,8.509170023600001,0.013959536204570352,Low Risk
2010-10-03,6.705407143,9.344262123,9.412327766,9.063487053,9.063487053,3408311,0.0240094619738902,9.116359983142857,8.551073519400001,0.015952597987303033,Low Risk
2010-10-04,6.909941673,9.629289627,9.716501236,9.359150887,9.344262123,8606987,0.030502943972262164,9.208735874714288,8.602407010400002,0.01829465340046128,Low Risk
2010-10-05,6.7145648,9.357024193,9.780312538,9.129426956,9.761169434,13287883,-0.028274716468864147,9.266167095714286,8.636794821433334,0.023157333073605905,Medium Risk
2010-10-07,6.700827122,9.337880135,9.412327766,9.178348541,9.357024193,3930110,-0.0020459558087198015,9.31539385657143,8.667708365133333,0.02338177569000601,Medium Risk
2010-10-10,6.621454716,9.227272034,9.359150887,9.178348541,9.337880135,2221670,-0.01184509753829699,9.334537642428572,8.701741631833332,0.024082363075899223,Medium Risk
2010-10-11,6.607718945,9.208128929,9.303847313,9.146443367,9.227272034,4197862,-0.0020746223726213486,9.318432671714286,8.734994983666667,0.02190702303000668,Medium Risk
2010-10-12,6.659613132,9.280448914,9.359150887,9.146443367,9.208128929,5208610,0.007853928366732044,9.340615136428571,8.772289784766667,0.02028911154507269,Medium Risk
2010-10-13,6.800041676,9.476140976,9.525062561,9.316610336,9.316610336,3319922,0.021086486635876867,9.359454972571429,8.814264170333333,0.01979895207994559,Low Risk
2010-10-14,6.754250526,9.412327766,9.518681526,9.359150887,9.476140976,3325601,-0.0067340925131461615,9.328460421,8.854820473966667,0.015441129364458097,Low Risk
2010-10-17,6.774093628,9.439979553,9.465504646,9.412327766,9.412327766,931610,0.00293782661286901,9.340311186714287,8.894029617266666,0.010778561707931372,Low Risk
2010-10-18,6.755776882,9.414455414,9.461251259,9.391057014,9.439979553,2473334,-0.002703834140391548,9.351250512285715,8.9311116854,0.010815517737950425,Low Risk
